,TP53 (M),KRAS (M),EGFR (M),STK11 (M),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),Seeding
0,0.6692446469463929,2.1317789445678232,3.469475216375132,0.9782860025367514,0.4196548429753576,0.23608569112121144,-0.5494378394956494,0.15832631206583295,1.3439328188814361,0.4870435972447422,0.0
1,0.8418953038674032,0.7674027308454875,1.5822173397989006,0.3241961282757796,0.27888306694031095,0.19727034982758143,0.2373164547126021,0.4055998555365839,0.18600461578990404,0.045896474603662474,0.0
2,0.6305709323354817,-0.11023080481894496,0.3739794576699952,-0.8892718157582714,-0.036772462959141106,-0.4949281445204491,-0.23045065578619853,-0.584626864102827,0.18786420220753725,0.2641574991397706,-0.20254359835534594
3,-0.6501927003752876,0.6814610537658589,-3.2408626625066232,0.5475697182013269,-0.48689587009729085,0.12022515492208338,-0.5892793399647047,0.5273725887977198,-0.3791487877557038,-0.04661589258179739,-0.35473532437686506
4,0.4513557763492045,-3.548933356806515,0.36931540759779596,-2.2162003537258412,-1.7453214140846611,1.0589868073624333,-0.0062636380293157705,-0.3151260083902764,-1.382747469231998,-1.6740072682837,-0.04222706758443749
5,-0.870109408881376,0.6081969433170418,-1.3590562400841955,-0.5550885463635012,1.4755850618049906,0.04451072760212149,0.33021613202422073,0.12674768503934453,-0.9295174513567634,0.5039280748637823,-0.7909457260079678
6,-0.11108707046975073,0.3444959206568418,-1.210136879451428,1.881544337408961,-1.3906820839540222,-0.4345937240703306,0.9758557446625027,-0.3282249602811592,-0.276854161004446,0.4553675708231839,-0.1090405256512361
7,-0.79834062489252,0.4071525137227695,0.6178090013504155,-0.4482465050814872,-0.27831216966359995,-0.37340636396248844,-0.31875315422310163,0.5868494308941884,0.37467902997347163,-0.4901941617577243,-1.1108338369383064
8,-0.23627787884299425,-0.02702373441626429,0.20598094560644004,0.8849814252241497,0.9021081476070496,-0.24408608561974482,-1.9882693377959848,0.04328787312835524,-0.029897126209984415,-0.19771394065870015,-0.19685022233691074
9,-0.5279954640554473,0.7699504467897433,0.06738516761606804,-0.09663492852475322,-0.020565794291032516,0.8423707327514732,0.18352724850948132,-1.6138686136304292,-0.1428691048537685,-0.17775064348943687,-0.5448163802975824
10,0.39519986775083044,-0.07359561567974371,-0.759084433133881,-0.9508924148545849,-0.1920959083256365,0.5201432639191077,0.07987444811344042,0.06280192947743608,-1.5167595252412744,0.3363759438569018,-0.40368567201969285
11,0.37867458284766153,0.38118481866623216,-0.6071137736658796,0.4323743190052808,0.29848623745271247,-0.28521652865309693,-0.06120789492181791,0.04755755978197471,0.528956312352345,-1.809138006184611,-0.41580800214770475
12,0.289858305778454,-1.0698086454747124,-0.13870524409996562,-0.3382296985375287,-0.1257554070900174,-1.0324132542889581,0.14346532185839048,-0.24135952578278577,-0.3507121593137976,-0.32009378937025257,0.05333079683701336
