,TP53 (M),KRAS (M),EGFR (M),STK11 (M),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),Seeding
0,0.28290464673183374,1.3785728939123065,2.007304477539834,0.31360472324835564,0.18105330323200097,0.2845713561395535,-0.13610565185246404,0.0062667358082084046,0.7742814092165439,0.12860706381522738,1.4978884740587286
1,0.007338314842134408,-0.478156084574351,0.004317909921671952,-0.09035692852111082,0.00048817813096809436,-0.0006153145084091165,0.0007384295310091976,0.004173851568606955,-0.0005499597155687911,-0.0006537161081773392,1.9295216972435127
2,0.5238976374602737,-0.10707368960634639,-0.007777380234709749,-1.526832881444478,-0.1603003042117924,-0.6226319721872999,-0.18146271686741788,-0.7265107357827046,0.016392697926950518,0.05920713413909993,0.3222449406960629
3,-1.44554483694073,0.8075919724713105,-3.782153229568916,-0.0005244503799486282,-0.35825923752552574,0.0021118729594670465,-0.28543449890325984,0.321796850964765,-0.6341411284338317,-0.10915874441476496,-0.0028039633225587553
4,-0.04492530147573034,-4.475457534030262,0.5226827352312123,-2.3553552880690285,-2.0444554178760956,0.7850213537740068,-0.004566898802651448,-0.42377199856593395,-1.9920354555267987,-2.0760109881409226,-0.12285619284807975
5,-1.0044512811847424,-0.002774875166173367,-2.227145650859317,-0.49972608816128766,1.1481637721606193,-0.25389516334379675,0.34524270047668915,-0.010285908769711048,-1.3029438542244043,0.12460294146762718,-0.017923728506033288
6,-0.14934733817391094,-0.2928951281468838,-1.9818070589886665,1.5772079136087982,-1.4627646232078302,-0.3102401358845462,0.8304596379437944,-0.013049289149309999,-0.11087022257694606,0.018757797436988317,0.3249929165947605
7,-1.001421544713874,0.012447397381736875,0.3367945993835909,-0.3068916962909472,-0.40059707236408704,-0.5818048519189882,-0.040004503433735294,0.6223932149550082,0.5111037054713174,-0.40362363127894985,-0.4635635902593048
8,-0.22258984990423475,-0.3094930071659309,-0.0019819169580826837,0.4403086835126984,0.9886980019113821,-0.037250722104780754,-2.137381902367027,0.0026908943632967326,0.12145968983579927,-0.004568697441451412,0.27841641405138423
9,-0.5795599144816295,0.4001624277059544,-0.3521301204399595,-0.013244540005230081,-0.008385588746650095,0.6356556793845176,-0.0002690328188999871,-1.776569273634294,0.0003821321379931194,-0.0023654505459308767,0.02714237472609024
10,0.019347322703587515,-0.48008661310905215,-1.1349723131099785,-1.3377704896637919,-0.10520311638995407,0.2860039115149592,0.14841004237740874,-0.0015215357569955707,-1.5133648786188783,0.4260039519110282,0.19305275626198426
11,0.09232342414518241,-0.07687681263439669,-1.5079458904111078,0.1405236868479435,0.02590971869811387,-0.42207550401264843,-0.007160143006682225,-0.0025997134101788623,0.44697818931983635,-1.7907503752301162,-0.004432837949383943
12,0.7615663997482095,0.36996867682469886,1.108179123788785,0.004304493314753799,0.4447087315717493,-0.32290059291128564,0.4411691207215478,0.03870192948293224,0.1341534821551047,-0.003615557728357998,-0.9233628653192694
