,TP53 (M),KRAS (M),EGFR (M),STK11 (M),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),Seeding
0,0.4520586790954279,1.5452386541400709,2.298176180101908,0.5517641685766239,0.37956892207205517,0.13259032498088577,-0.16098606789879935,0.03947267460933988,1.077474448009989,0.1777211946441422,0.0
1,0.8260543519555795,0.3061284184445247,0.6592390198353762,0.004485275447211314,0.18779686598855677,0.0019531119236183428,0.15147214576676077,0.1942502360405937,0.002369592354924655,0.0004171446138770121,0.0
2,0.36837543062340317,0.18450586616865905,0.24570106084507637,-1.3781838908284325,-0.06685231948609148,-0.5939226173054101,-0.21899049082547384,-0.7132689098926713,0.17528885221245002,0.11906974162058684,-0.2608868942844238
3,-1.6457030429014257,0.6955773956853287,-3.5841496918803113,0.18252410003081598,-0.19219437765790326,-0.0007031751519415462,-0.3190753163434938,0.3276091581316798,-0.38587868857224344,-0.015776741721435446,-0.5891363155099997
4,0.03420339106390921,-4.315409200031114,0.3821728101694801,-2.1785505569153782,-1.8919447623108294,0.7866484350828032,-0.009076055385893376,-0.42701317182415344,-1.632865948593556,-2.0095361675979277,-0.4116962137301321
5,-0.869102170471047,0.08521711503375948,-2.0717010247604297,-0.6143063587316503,1.2780638470841919,-0.2169033768471823,0.3942530256161696,-0.003922777485356701,-1.1552113374148336,0.19234199244321512,-0.6980951728674023
6,-0.08452418769430807,-0.23472049554566182,-1.9088634174410946,1.6968368293350735,-1.5810233833164355,-0.3059080117105699,0.8584970560454107,-0.00978000980089088,-0.021165423189639897,0.07708659651407199,-0.006410501778378626
7,-1.0860256466042024,0.00844087942134008,0.20925126957725526,-0.3240226369761612,-0.3580693458916138,-0.553546654366334,-0.07713125607204747,0.5461413545924594,0.5868785386182195,-0.4042539552115827,-1.0873983857442737
8,-0.2475298306217023,-0.3313741473691336,-0.0018451642815992802,0.4932128411601189,0.9476416402773755,-0.07304969378318092,-2.1682290896335505,0.001854239791504487,0.10783694407289705,-0.002767389837212848,0.003070228732997509
9,-0.5818980787139467,0.3834854720176254,-0.3688265374914282,-0.0020542866866008493,-0.005071880465327323,0.7034271914847107,-0.0006055299078572032,-1.8155923886228431,-0.0015350519160397848,-0.0012204839358748957,-0.33768501653542243
10,0.1928742592443567,-0.346850359634833,-1.038119780319083,-1.2117742490755647,-0.020354503471174942,0.41581414452947535,0.1530431450916797,-0.002454820622763286,-1.7097776115374153,0.5401478724204903,-0.11332828205010856
11,0.11628610233178052,-0.010420180445969415,-1.5225700051418996,0.18613294096646832,0.0812089459487363,-0.4421331873923879,-0.001338496383244981,-0.0011850240076024753,0.46714830908300814,-1.8535439950361978,-0.33130747526541493
12,0.2893046560951565,-0.34688623402954055,0.47091050495196163,-0.11130811996060011,-0.0006046652691116594,-0.8621134359979119,0.0025919481456661247,-0.003123764973569564,-0.006690247273286232,-0.15697227933189892,-0.2970344403129917
