,TP53 (M),KRAS (M),EGFR (M),STK11 (M),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),Seeding
0,0.6787543194194471,2.1769734451867455,3.372492189291397,0.9902296059900638,0.412974725201985,0.2581168809547293,-0.6187004428663605,0.15659451815553685,1.3843095125395912,0.4978816888974044,0.3846708300190386
1,0.4416501076180926,0.4839232115883793,1.366320983487444,0.18775182634606646,0.1763392780619595,0.1304716808944091,0.1907237452256173,0.3411265508735906,0.14010973834061657,0.014919319822869122,0.8807679690496236
2,0.762443395643434,-0.11474938946989986,0.2779346671620689,-0.9020901193636982,-0.02299691458093709,-0.51940712914361,-0.2462090150081256,-0.604908810266627,0.1729258455263963,0.2614667895413463,-0.02705525801030141
3,-0.5793214963095799,0.7607381730984464,-3.232858053748874,0.5472838578637343,-0.48191652148204284,0.12598822019226252,-0.6054563257439579,0.526275997074426,-0.38177181131247895,-0.07307453721845282,0.04817590650366903
4,0.41865128857399786,-3.5477870573628465,0.3976067221982398,-2.2675014591128475,-1.797903241127002,1.0544774451182166,-0.005182951110447073,-0.31751066184072574,-1.461582709152691,-1.7739044489624092,0.3408629758305317
5,-0.8538359004531647,0.5822493336207955,-1.3852802836634865,-0.4516715164952176,1.4900568560780598,0.06727846296993943,0.3380494449434384,0.11752249828088951,-0.9998000888790696,0.5250339891024647,-0.6291461503713834
6,-0.10563687972256709,0.33506439640877045,-1.242346646658004,1.8962498739903033,-1.2997527398018829,-0.4672666419179586,1.029707554644242,-0.36675306935929897,-0.3039766447304833,0.4836547242021557,0.05174521812184759
7,-0.7429562862320318,0.4509219534967152,0.6591602456278691,-0.4692241983663938,-0.2694964562214992,-0.2906423422358769,-0.34525618882912323,0.6072711024920252,0.41141169335501343,-0.51735617792304,-0.9048597512267806
8,-0.22837182680785204,-0.018449933490842025,0.26741919161520916,0.9370562825979484,0.953766782329186,-0.2699938098938818,-1.8561085382543197,0.027097489230070045,-0.03662585150105758,-0.2224092574683902,-0.13053719256857899
9,-0.539456801165247,0.7986918885789329,0.1177820063160615,-0.10593622152830565,-0.024334026447383725,0.883504526464819,0.20276315934064465,-1.5165287656186741,-0.15451125842142602,-0.22380234721220915,-0.4394759567490647
10,0.4301775515082527,-0.05759726553687947,-0.7881770405160622,-1.0122728455005574,-0.19588204375993595,0.5498687874371345,0.09641114113939257,0.06958976818528259,-1.4354520653872689,0.36696067928265136,-0.2886079972928869
11,0.4123488565779551,0.41330025360848477,-0.625396843884039,0.45748178156018443,0.3151770953975852,-0.30824450330270187,-0.06434756233486255,0.05891594214224008,0.5750463097640927,-1.7148862737296913,-0.31707822932932594
12,0.5303397596131841,-0.8210992416014032,0.132957344712971,-0.1279796156485622,0.0063476709313400066,-0.9172808730666248,0.2578782498425961,-0.13435663191828973,-0.290034077755158,-0.272475315313903,0.024199500590350646
