,TP53 (M),KRAS (M),EGFR (M),STK11 (M),KEAP1 (M),RBM10 (M),SMARCA4 (M),ATM (M),NF1 (M),PTPRD (M),Seeding
0,0.2640618909495475,1.402269927899336,2.1095462561861553,0.35242034605253053,0.1358373406458788,0.4427326354368203,-0.20841526614075948,0.003042784442949772,0.703682507100223,0.19785952075223992,1.450402913768689
1,-0.001143635501417667,-0.5128832148042834,0.008281879983212167,-0.023241070351431442,-0.0007782945145863812,0.0003201930510409927,0.00634428766980275,0.00204939311726551,-0.0007004166325852031,-0.0005942915659001436,1.8493892071888172
2,0.5517942439274713,-0.08491094589018407,-0.00866750147471362,-1.526774433379004,-0.15030408999815512,-0.5648905836048633,-0.22516746548194877,-0.7375479254696201,-0.0033680692175202557,0.06048415324679093,0.0024162434154551497
3,-1.48469265007223,0.8167275433405634,-3.7444794869100764,-0.0013263122337000008,-0.3442555595283957,0.03902439086967288,-0.3086545817682073,0.3025896659388203,-0.672957104652506,-0.07480943392074925,-0.010774816018394282
4,-0.017792621903190097,-4.469810686873708,0.5071214980639368,-2.2933798736482016,-2.0227786710260904,0.9546714177193762,-0.0006785113324968392,-0.4052154132912787,-1.9704101644712628,-2.028920525862242,-0.06709982297402217
5,-0.9950985012103316,-0.004465578300364408,-2.174435618586389,-0.5007092255501997,1.1438860557589925,-0.20149474282073707,0.34930999542694796,-0.0033224363905884763,-1.3063771879014923,0.14129912043228848,-0.02511808479119751
6,-0.1530750028061127,-0.30465697639326844,-1.9760870689135477,1.5879995377612135,-1.4285302635082266,-0.28790850209779945,0.8294572035330384,-0.011844346169101027,-0.10683047386156107,0.016714698946414593,0.002738756748184451
7,-0.9434305467978774,0.08964283826050468,0.3535751609395302,-0.27098353924105106,-0.39049772872466487,-0.606237834577123,-0.04663033646536255,0.6768213109219114,0.5498731644915589,-0.3760413938122953,-0.47218216705857236
8,-0.27075043515689734,-0.3321224931650471,-0.000931759570011213,0.43632994732541014,0.971303028674717,-0.044035053780858556,-2.0805484355290464,0.0012877124654074239,0.10264014801710218,0.0006770874866728893,0.004553755433883036
9,-0.6227935521924987,0.4057084015128988,-0.33035789213476063,-0.003616576242737612,-0.009859153570249267,0.6922040635563235,0.001817061846387186,-1.7511516716223932,0.001168969364867033,0.0023146158563822697,0.0008298133538621118
10,0.0028554028126284384,-0.5005257859943789,-1.047396917196412,-1.3272013612609699,-0.10160347901517736,0.29920709979309984,0.12190652074253776,-0.004194418438042746,-1.4885448062905215,0.4216702996590504,0.0008503623837669374
11,0.09516343916429412,-0.06417038591088293,-1.4895662609847298,0.16942096057366848,0.02069599050049275,-0.373641427370947,-0.004987830544063993,-0.0026185747898927253,0.4769539593933996,-1.7957043463980822,0.00024351012371040884
12,0.7899688916222753,0.3638264966568268,1.1590945492697498,0.01296943496909108,0.4375537367865354,-0.12098843045668865,0.40189910357133174,0.0022930560681714432,0.006006078634495524,-0.00016841668962860293,-0.9224821009502208
